"sex","age","sub_of_study_grouped","level_of_educ","urban","eu_active","nat_active","loc_active","not_active","salience","left_right","voting_eu","voting_nat","voting_kom","aff_1","aff_2","aff_3","aff_4","aff_5","aff_6","aff_7","aff_8","aff_9","aff_10","aff_11","aff_12","aff_13","aff_14","aff_15","aff_16","aff_17","aff_18","aff_19","aff_20","dem_eu_1","dem_eu_2","dem_eu_3","dem_eu_4","dem_eu_5","dem_eu_6","dem_eu_7","dem_eu_8","dem_eu_9","dem_eu_10","dem_nat_1","dem_nat_2","dem_nat_3","dem_nat_4","dem_nat_5","dem_nat_6","dem_nat_7","dem_nat_8","dem_nat_9","dem_nat_10","dem_loc_1","dem_loc_2","dem_loc_3","dem_loc_4","dem_loc_5","dem_loc_6","dem_loc_7","dem_loc_8","dem_loc_9","dem_loc_10","input_eu_1","input_eu_2","input_eu_3","input_nat_1","input_nat_2","input_nat_3","input_loc_1","input_loc_2","input_loc_3","trust_eu","trust_nat","trust_loc","soc_trust","int_loc_1","int_loc_2","int_loc_3","int_loc_4","int_loc_5","int_nat_1","int_nat_2","int_nat_3","int_nat_4","int_nat_5","int_eu_1","int_eu_2","int_eu_3","int_eu_4","int_eu_5","ex_nat","ex_eu","ex_loc","eu_int","tv","radio","internet","social_media","read","climate","immigration","abilities","sub_of_study_not_grouped","participant.payoff","iaps.1.player.id_in_group","iaps.1.player.valence_response","iaps.1.player.arousal_response","treatment","iaps.1.player.iaps_image","iaps.1.group.id_in_subsession","iaps.1.subsession.round_number","iaps.2.player.id_in_group","iaps.2.player.valence_response","iaps.2.player.arousal_response","iaps.2.player.iaps_image","iaps.2.group.id_in_subsession","iaps.2.subsession.round_number","iaps.3.player.id_in_group","iaps.3.player.valence_response","iaps.3.player.arousal_response","iaps.3.player.iaps_image","iaps.3.group.id_in_subsession","iaps.3.subsession.round_number","iaps.4.player.id_in_group","iaps.4.player.valence_response","iaps.4.player.arousal_response","iaps.4.player.iaps_image","iaps.4.group.id_in_subsession","iaps.4.subsession.round_number","iaps.5.player.id_in_group","iaps.5.player.valence_response","iaps.5.player.arousal_response","iaps.5.player.iaps_image","iaps.5.group.id_in_subsession","iaps.5.subsession.round_number","iaps.6.player.id_in_group","iaps.6.player.valence_response","iaps.6.player.arousal_response","iaps.6.player.iaps_image","iaps.6.group.id_in_subsession","iaps.6.subsession.round_number","public_goods.1.player.id_in_group","contribution","public_goods.1.player.payoff","public_goods.1.group.id_in_subsession","public_goods.1.group.total_contribution","public_goods.1.group.individual_share","public_goods.1.subsession.round_number","iaps.1.eda","iaps.1.eda.zscore","iaps.2.eda","iaps.2.eda.zscore","iaps.3.eda","iaps.3.eda.zscore","iaps.4.eda","iaps.4.eda.zscore","iaps.5.eda","iaps.5.eda.zscore","iaps.6.eda","iaps.6.eda.zscore","pid","tolerating","tolerating.normalized","concealing","concealing.normalized","adjusting","adjusting.normalized","adjusting_with8","adjusting_with8.normalized","fa.tolerating","fa.concealing","fa.adjusting","fa.tolerating.normalized","fa.concealing.normalized","fa.adjusting.normalized","trust_index"
"Male",20,"99",99,1,1,1,0,"Inactive",4,3,1,1,2,2,4,3,2,5,1,1,2,3,2,5,5,2,1,4,2,2,2,3,2,4,2,2,2,1,2,3,1,2,1,5,2,3,1,1,1,3,1,1,1,5,5,5,3,1,1,3,4,3,1,2,2,2,3,3,2,4,4,2,8,6,7,8,5,3,2,1,1,5,4,2,1,1,5,5,1,1,3,2,2,2,7,2,2,4,4,3,9,8,0,"naturvidenskab",171.25,3,2,4,"Disgust",3000,1,1,3,4,2,2352.2,1,2,3,3,4,3400,1,3,3,3,4,3010,1,4,3,3,2,3150,1,5,3,2,2,3140,1,6,1,100,171.25,2,175,131.25,1,3.81462575167573,10.8060548456394,2.21244714205041,6.26843348003581,0.907795764981064,2.5707993216476,0.372309040994649,1.0473414111104,0.215846813596006,0.609147193191156,0.898940003225692,2.55350222325041,"01ddd5063d432fab5e29a3cd354abf524881b256d2220d0ca9a36de01242902a",12,35,22,43.75,17,45.8333333333333,19,42.8571428571429,4.17,14.45,7.66,27.319587628866,40.8014571948998,49.8046875,21
"Female",27,"biologi",1,1,0,1,0,"Inactive",4,2,1,1,1,5,2,3,3,4,4,4,4,5,4,5,4,4,2,3,1,4,3,2,2,5,4,5,2,2,3,4,3,5,1,2,3,3,1,2,1,3,2,4,1,2,3,3,1,2,1,3,3,4,1,1,1,1,4,2,3,5,2,3,3,8,8,9,2,2,1,2,1,1,3,2,3,2,1,1,2,2,2,1,5,4,10,2,1,2,2,2,8,8,0,"molekylorbiologi/datamatik",160,5,4,1,"Joy",2341,1,1,5,4,1,2050,1,2,5,4,1,1463,1,3,5,4,1,2370,1,4,5,5,1,2091,1,5,5,4,1,1670,1,6,1,100,160,3,160,120,1,1.25587681918356,4.04560131164489,0.419405229774926,1.38910572643392,0.917089880571793,2.91767074298284,0.0567900003569089,0.193836409691388,0.0542455167695486,0.137624633906034,0.0424704089430319,0.169771482978225,"794d68c893e20b6e624af5e122fd0623f43eacf4b9236f37cea9938a0e30a331",18,65,30,68.75,16,41.6666666666667,20,46.4285714285714,8.15,19.73,6.78,61.5120274914089,64.8451730418943,41.2109375,19
"Female",39,"informationsvidenskab",1,2,0,0,0,"Active",3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,3,2,2,3,3,3,2,3,4,3,2,2,2,3,3,3,2,2,2,2,2,1,1,3,2,1,1,5,4,3,5,4,3,5,4,4,6,6,6,6,4,4,4,3,3,4,4,4,3,2,4,4,4,3,3,2,2,2,5,2,3,3,3,4,99,99,99,"biblioteks- og informationsvidenskab",196.25,4,3,2,"Fear",1302,1,1,4,2,3,5970,1,2,4,2,3,1052,1,3,4,3,3,1930,1,4,4,2,3,1110,1,5,4,1,4,3280,1,6,2,75,196.25,2,175,131.25,1,3.28605732055066,8.39464685622046,0.844940269746729,2.15863817401327,1.8458648438021,4.71536184730789,0.326574631758437,0.834581784622155,1.09363111193847,2.79357059216095,2.82565497209533,7.21869283470524,"b4fb24987d90f449e3e79c59784b15fe544c50e173bcce21cf89c4bff21e8647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
"Male",19,"statskundskab",0,1,1,0,1,"Inactive",4,4,1,2,2,2,2,4,4,2,3,3,2,5,3,4,3,2,4,3,4,4,3,4,3,2,2,2,2,2,2,1,1,1,1,3,3,3,2,2,2,1,1,1,1,4,4,2,2,2,2,1,1,1,1,4,3,3,4,4,4,4,4,4,7,7,7,7,5,4,4,4,2,5,4,4,4,2,5,4,4,4,2,1,2,1,8,1,2,3,3,4,8,7,0,"statskundskab",152.5,2,2,4,"Disgust",3400,1,1,2,3,3,2352.2,1,2,2,2,3,3140,1,3,2,3,2,3010,1,4,2,3,2,3150,1,5,2,3,1,3000,1,6,2,100,152.5,1,150,112.5,1,2.07679677633331,8.23795510529498,0.414082583327704,1.64830027094607,0.686183912747916,2.71247147217175,0.378373974516132,1.501042470252,0.245786508751819,0.973015828378593,0.254423568253904,1.00963377112176,"06bd4f87f89b4621cb6e568c06cfe97f56edab22bbc1f6f1d75764b138a9da77",19,70,23,46.875,20,58.3333333333333,22,53.5714285714286,9.01,16.44,9.16,68.9003436426117,49.8633879781421,64.453125,21
"Male",27,"økonomi",1,1,0,0,0,"Active",4,7,1,1,1,4,5,5,5,2,3,5,2,5,5,5,3,3,2,5,3,3,4,3,4,4,3,4,2,3,4,3,2,2,2,3,3,3,3,3,5,3,3,3,2,3,2,2,3,4,5,3,3,3,3,2,3,2,3,3,3,2,3,3,7,5,5,5,3,2,2,4,3,4,4,3,4,3,3,3,3,3,4,4,5,3,8,3,1,3,3,3,8,8,0,"strategi, organisation og ledelse",202.5,1,4,1,"Neutral",1510,1,1,1,3,1,1440,1,2,1,2,1,2221,1,3,1,3,2,9090,1,4,1,3,2,6930,1,5,1,3,1,1460,1,6,1,50,202.5,1,150,112.5,1,2.02994213230939,16.1796647895979,0.435572554120049,3.48423974692468,0.529504989674489,4.20351144281391,1.84817266026625,14.7308265449871,0.0973198240497515,0.751756110394671,0.354120108782772,2.84104516374039,"d7b4b8b526d9666f9b9017d0fb4fe93a897dde7ee7ab7937009ec645e6aed51b",18,65,32,75,24,75,26,67.8571428571429,8.46,24.53,8.52,64.1752577319588,86.7030965391621,58.203125,17
"Female",23,"biologi",0,3,0,1,0,"Inactive",3,3,1,1,1,3,3,3,3,4,2,2,3,3,3,4,3,3,2,3,3,2,3,2,2,4,4,4,4,2,4,2,3,2,2,2,3,4,4,3,4,3,2,2,1,3,3,3,3,2,3,3,2,2,1,1,1,2,2,2,3,3,3,3,5,6,7,7,2,2,2,2,3,1,3,2,3,3,1,2,1,1,4,3,4,2,8,99,1,2,1,4,10,8,0,"biologi",200,6,2,2,"Neutral",6930,1,1,6,4,4,1440,1,2,6,3,4,1510,1,3,6,3,4,1460,1,4,6,2,NA,9090,1,5,6,3,3,2221,1,6,2,60,200,3,160,120,1,0.988667169121157,12.49551695729,0.625041668090849,7.96582730157778,0.089040898223547,1.17101229582921,0.124494531041711,1.52508468806121,0.0372908285654153,0.513756302949695,0.130774325866494,1.61277544026648,"29aea7157084f3f9c9e45711803a2410d08d9932eb2af1ee038263ad9d5404c7",13,40,24,50,16,41.6666666666667,19,42.8571428571429,5.22,16.02,6.28,36.340206185567,47.9508196721311,36.328125,18
"Male",24,"sprogvidenskab",0,1,0,1,1,"Inactive",3,3,0,0,0,3,5,4,4,5,3,3,2,5,4,5,3,3,2,5,3,2,5,3,5,5,5,5,4,3,2,1,1,2,1,5,5,5,5,5,2,1,2,2,4,3,3,5,99,3,2,1,1,1,1,1,2,2,2,2,1,2,2,1,0,0,0,10,4,4,5,3,2,4,3,5,3,2,3,2,3,3,4,5,5,3,5,2,2,4,4,3,5,5,0,"journalistik",209.5,1,3,NA,"Neutral",2221,1,1,1,4,2,1460,1,2,1,3,2,1510,1,3,1,3,2,1440,1,4,1,4,1,9090,1,5,1,3,2,6930,1,6,1,22,209.5,1,122,91.5,1,0.0965715606830533,1.52874749900511,0.180426284682575,2.84281963684547,0.0135825013782159,0.220013891128948,0.0628746521014795,0.981885442994583,0.0810147759012689,1.29036069513632,0.0205305949583595,0.323501097862456,"8cb1c26c715e60dd0fd08ecb55e91d1d9759edde55d4ff6658cc4725741cf975",16,55,35,84.375,21,62.5,23,57.1428571428571,6.5,23.54,7.68,47.3367697594502,82.1948998178506,50,0
"Male",22,"økonomi",0,1,0,0,1,"Inactive",2,8,1,1,2,3,4,5,4,2,4,4,3,4,4,3,2,3,2,3,4,5,3,4,5,4,4,5,2,3,5,1,2,2,3,3,3,4,3,4,5,2,1,1,2,2,3,3,1,2,3,3,2,1,1,1,3,4,4,2,3,2,2,4,2,6,6,8,5,4,3,4,3,3,4,2,4,3,2,3,2,4,3,3,4,2,7,2,1,3,3,2,7,8,0,"erhvervsøkonomi",131.5,2,4,NA,"Neutral",1460,1,1,2,2,3,9090,1,2,2,4,5,1440,1,3,2,3,2,1510,1,4,2,NA,3,2221,1,5,2,5,3,6930,1,6,2,100,131.5,1,122,91.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5a467be7359c65a2cc998290b75b0e858a2718350f6a646a0b3b1571aa29c620",19,70,27,59.375,22,66.6666666666667,25,64.2857142857143,9.39,19.99,8.92,72.1649484536083,66.0291438979963,62.109375,14
"Male",28,"biologi",1,1,0,0,0,"Active",2,7,0,1,1,4,4,3,4,4,2,4,1,4,4,3,4,4,3,4,3,2,2,4,4,5,5,4,3,4,4,3,4,4,2,4,4,5,4,3,4,3,3,3,2,4,4,4,5,3,4,3,3,4,1,1,2,3,2,3,3,2,3,3,3,4,4,7,3,2,3,2,3,3,3,3,2,3,2,2,1,1,4,2,4,3,3,3,1,4,4,4,8,7,0,"bioteknologi",190,4,3,3,"Fear",1052,1,1,4,3,2,1930,1,2,4,3,1,5970,1,3,4,2,1,1110,1,4,4,3,2,1302,1,5,4,2,2,3280,1,6,2,100,190,2,200,150,1,1.33288479821656,4.87726183242828,0.915296098427197,3.34141410901214,0.87716106073529,3.21830049033526,0.735071249038795,2.7024919047678,0.384634045564534,1.42034307745815,0.475325235722128,1.73716571639995,"84c044646405710afd63d5e10c19b2f7798d16f363fd657ff3e778b6485fcb8f",13,40,30,68.75,23,70.8333333333333,24,60.7142857142857,5.24,21.24,9.74,36.5120274914089,71.7213114754098,70.1171875,11
"Female",21,"psykologi",0,3,0,0,0,"Active",4,3,2,2,2,2,3,4,4,2,4,2,4,4,3,5,3,4,3,5,2,4,5,2,3,5,5,2,1,2,5,3,2,1,1,1,1,3,1,1,1,2,2,2,1,5,5,3,3,1,1,2,2,2,1,1,2,2,4,4,1,4,2,1,7,5,NA,6,2,1,5,1,1,4,5,5,4,1,3,4,5,3,1,3,3,3,7,1,1,2,3,4,8,8,0,"psykologi",190,3,2,4,"Disgust",2352.2,1,1,3,2,4,3400,1,2,3,3,4,3000,1,3,3,3,3,3010,1,4,3,2,4,3140,1,5,3,2,4,3150,1,6,1,100,190,2,200,150,1,0.553640526707707,2.21302929641072,0.435950464881372,1.69265666790877,0.694721658715071,2.74214536175249,2.13911059028566,8.47132493931703,0.270545463864376,1.04077780561952,0.114574072885566,0.432763855597681,"4913415befc5cea815c816c33aa8929aaf05eaec85fc9ef7b7592c0f60677eb0",20,75,28,62.5,16,41.6666666666667,20,46.4285714285714,9.7,19.91,5.78,74.8281786941581,65.6648451730419,31.4453125,NA
"Male",24,"økonomi",1,1,0,0,0,"Active",3,4,0,1,0,5,5,5,4,5,4,5,2,5,4,5,4,4,4,5,3,3,3,3,4,5,5,4,4,3,5,4,4,4,4,5,5,4,4,3,5,4,4,4,4,5,5,4,4,3,5,4,4,4,1,2,2,3,3,3,3,4,4,4,3,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,4,10,1,1,2,2,1,8,9,0,"erhvervsøkonomi",177.5,5,1,5,"Disgust",3400,1,1,5,1,5,3000,1,2,5,1,5,3010,1,3,5,1,5,2352.2,1,4,5,1,5,3150,1,5,5,1,4,3140,1,6,1,0,177.5,3,50,37.5,1,1.59086905622863,5.04709718437079,0.663615801483698,2.09974142978203,0.0632757767421781,0.193625636974674,0.740583842061447,2.34310880196458,0.256458833356906,0.813108415729514,0.185509495826181,0.58694724695111,"9b61bcb66c651c20fbf22abaafcbedf849836f7f97d8e853b98d8afb93273080",21,80,35,84.375,24,75,26,67.8571428571429,9.11,24.34,9.18,69.7594501718213,85.8378870673952,64.6484375,12
"Male",23,"statskundskab",1,1,0,1,0,"Inactive",4,7,1,1,1,4,4,4,3,2,2,4,3,4,3,4,2,3,2,3,3,3,2,3,5,3,3,2,2,2,2,3,1,1,1,2,1,2,2,2,2,4,1,1,1,2,2,1,2,1,2,4,1,1,1,3,4,4,4,5,5,5,5,5,8,9,9,8,4,4,4,3,2,3,4,3,3,2,3,3,3,3,3,2,3,2,5,3,2,4,3,2,8,5,0,"statskundskab",122.5,3,2,4,"Disgust",3010,1,1,3,2,3,3400,1,2,3,3,5,3140,1,3,3,1,5,3000,1,4,3,3,3,2352.2,1,5,3,2,3,3150,1,6,1,100,122.5,2,110,82.5,1,2.64223734384471,6.93294700153054,0.419823721678987,1.10210068371077,0.893420921378238,2.29177936562278,0.403689152574201,1.08039278788085,2.83705952408085,7.40464299220853,0.976407451830828,2.56416610987433,"f010bf4fe3615cf7f30b8fcab0bd47171ffa0e65c0bff309128a6485cd0ade73",15,50,26,56.25,19,54.1666666666667,22,53.5714285714286,6.86,19.05,7.44,50.4295532646048,61.7486338797814,47.65625,26
"Female",24,"psykologi",1,1,0,1,0,"Inactive",3,3,1,1,1,3,4,4,4,4,5,4,2,3,2,5,3,2,3,3,4,4,3,3,2,5,4,2,2,1,2,2,2,2,1,3,2,3,3,1,2,2,1,1,1,2,1,3,2,1,2,2,1,1,1,3,2,3,3,2,3,4,3,3,7,7,8,10,2,3,1,2,1,2,4,3,3,2,1,3,1,2,2,2,2,2,9,2,2,3,3,3,8,8,0,"psykologi",171.25,2,4,1,"Neutral",1440,1,1,2,3,2,6930,1,2,2,3,2,2221,1,3,2,4,1,1510,1,4,2,2,2,9090,1,5,2,5,1,1460,1,6,2,100,171.25,1,175,131.25,1,2.36153140556614,12.8327758536126,1.24517819799751,6.73667774192696,0.129666501142625,0.699905184792816,0.169477901185846,0.910156975727503,0.0380096663850192,0.236300641183409,0.107546120769283,0.576435596378659,"f4d87b05bf74283c2a2b5d41b85fcbccc50388d9775b97fcf6c1fd6063b965be",21,80,22,43.75,22,66.6666666666667,24,60.7142857142857,9.77,15.5,8.6,75.4295532646048,45.5828779599271,58.984375,22
"Female",23,"science",0,3,0,1,0,"Inactive",3,3,0,2,0,4,4,5,4,3,4,3,5,5,4,5,4,5,4,5,3,4,4,4,5,5,4,3,3,4,3,3,2,3,1,3,2,4,2,3,3,4,3,2,1,3,2,1,1,2,2,3,2,2,1,3,3,4,4,4,4,4,4,4,7,8,8,7,2,3,3,2,3,3,3,1,1,3,1,2,2,2,2,2,2,2,8,1,1,3,3,3,6,6,0,"molekylær medicin",127.5,6,4,2,"Joy",1463,1,1,6,3,1,1670,1,2,6,4,1,2091,1,3,6,3,2,2341,1,4,6,3,3,2050,1,5,6,3,2,2370,1,6,2,50,127.5,3,50,37.5,1,1.47743352193241,10.5410479039725,1.0066036314301,7.24406703968767,0.0749833136127529,0.572207514717515,0.0958631535161129,0.708943381665788,0.16184484429272,1.19655550001853,0.114942424389616,0.783315902132004,"58455ddccb703b6899572afd02810fc32bb62f0956f18e3592453b43cd8f6fee",22,85,35,84.375,22,66.6666666666667,27,71.4285714285714,10.29,24.65,9.32,79.8969072164949,87.2495446265938,66.015625,23
"Female",24,"sundhedsvidenskab",1,1,0,0,0,"Active",3,6,1,1,1,3,5,5,4,2,3,2,4,4,3,5,3,3,2,4,4,3,4,2,4,4,4,3,2,3,3,3,2,3,2,2,2,1,2,1,1,3,2,2,1,1,2,1,2,1,1,4,2,2,1,3,2,2,3,3,2,4,4,2,4,6,5,8,3,3,1,2,2,4,4,1,3,2,2,2,1,2,3,2,2,2,7,2,3,3,3,3,7,7,0,"folkesundhedsvidenskab",212.5,4,2,4,"Disgust",2352.2,1,1,4,2,4,3000,1,2,4,2,4,3400,1,3,4,1,5,3150,1,4,4,1,4,3010,1,5,4,2,3,3140,1,6,2,10,212.5,2,110,82.5,1,1.4977792977679,15.5730143363112,0.348705797012393,3.58653691387794,0.0438635700779385,0.4661974411185,0.0423087284369825,0.381841789278337,0.62433891269688,6.56148086824063,0.563620197857772,5.8269552740001,"ec446419a7cfdb42452db5c17dcf4c0138a66fd0f46d7564c31b902f8c0536cd",18,65,27,59.375,20,58.3333333333333,24,60.7142857142857,8.46,20.44,6.78,64.1752577319588,68.0783242258652,41.2109375,15
"Female",23,"medicin",1,1,0,1,0,"Inactive",3,3,1,1,0,1,2,2,4,2,1,5,4,1,3,4,5,1,1,2,4,2,2,5,4,4,5,4,2,1,5,3,5,5,1,2,2,3,5,1,5,3,4,5,1,4,5,1,3,1,5,3,5,5,1,1,3,5,4,3,5,5,3,4,9,9,9,9,1,1,1,1,3,1,2,1,1,3,1,1,1,1,5,99,99,99,10,2,1,1,2,4,7,7,0,"medicin",196.25,1,2,3,"Disgust",2352.2,1,1,1,2,4,3150,1,2,1,2,3,3400,1,3,1,1,5,3000,1,4,1,3,NA,3140,1,5,1,2,3,3010,1,6,1,75,196.25,1,175,131.25,1,0.909555543884678,14.1396501031251,0.0579883858222246,0.879551370436248,0.05041123306069,0.731019329195162,0.028432307365488,0.492669062245443,0.157117003745443,2.50503301006899,0.0400571314088027,0.626075395467257,"3a74a063fbc6b010cb0308954b0410f5aa0eb445f0548479ff949505a2efa4d6",10,25,16,25,25,79.1666666666667,29,78.5714285714286,4.24,11.31,12.3,27.9209621993127,26.5027322404372,95.1171875,27
"Female",26,"kommunikation",1,1,0,0,0,"Active",3,5,1,1,1,2,3,3,3,4,2,2,2,3,2,4,2,2,1,3,3,5,1,3,4,5,4,4,4,3,3,3,2,2,2,4,3,4,3,2,3,3,2,2,1,4,4,4,3,2,2,3,2,2,1,2,2,2,3,2,3,4,3,3,3,7,7,6,4,3,3,2,2,3,3,3,2,2,2,2,2,1,2,3,4,2,4,2,1,2,2,2,7,8,0,"kommunikation",190,5,2,4,"Fear",5970,1,1,5,1,5,1930,1,2,5,2,4,1302,1,3,5,1,4,1052,1,4,5,1,4,3280,1,5,5,2,3,1110,1,6,1,100,190,3,200,150,1,0.424277025959687,2.513780939792,0.800132949366473,4.7488897231419,0.728866255085392,4.27134576764892,0.499060489221932,2.98953360084227,1.06303980995177,6.29124099241015,0.747517792562614,4.44976055535355,"b2367457503d13715c2547216cbb7c887b67b19a3a8e77cb13b2e504472960ca",15,50,21,40.625,16,41.6666666666667,18,39.2857142857143,6.39,14.04,6.6,46.3917525773196,38.9344262295082,39.453125,17
"Female",23,"samfundsfag",1,1,0,0,0,"Active",4,4,1,1,1,1,2,3,3,2,4,3,4,2,2,5,4,1,4,2,3,4,2,4,2,3,2,3,1,2,4,2,2,2,2,2,1,3,1,1,2,3,2,2,1,4,4,3,1,1,1,3,2,2,1,2,2,4,4,4,4,5,3,2,7,7,7,9,3,2,4,2,2,5,5,4,4,2,4,3,3,5,2,2,2,1,10,3,1,4,4,4,8,8,0,"samfundsfag",190,4,3,2,"Fear",1110,1,1,4,2,2,1052,1,2,4,3,1,5970,1,3,4,3,2,1302,1,4,4,3,1,1930,1,5,4,4,1,3280,1,6,2,100,190,2,200,150,1,1.00107834590562,6.37117215073686,1.21841058992502,7.71731701945381,0.250714036167577,1.59310590600465,0.172606482089943,1.06839687007357,0.311291893892766,1.95258723175241,0.249918668923411,1.53585222439355,"ea07632880c26e69c05637775446b73e2994d718463c1e8bcc542452934680ae",20,75,14,18.75,19,54.1666666666667,23,57.1428571428571,9.69,10.01,9.32,74.7422680412371,20.5828779599271,66.015625,21
"Male",22,"økonomi",0,1,0,1,0,"Inactive",4,5,0,1,1,4,2,5,3,4,3,3,3,2,2,5,4,2,3,2,3,4,3,4,4,5,5,4,3,2,5,2,4,5,2,4,3,2,2,1,5,3,3,4,1,2,2,1,2,1,5,3,3,4,1,1,2,2,3,3,4,5,5,4,4,6,7,8,2,3,4,2,2,3,4,3,3,2,1,2,2,2,2,2,4,1,6,2,1,4,4,2,3,5,0,"erhvervsøkonomi",190,3,1,2,"Disgust",3140,1,1,3,1,5,3400,1,2,3,1,4,3000,1,3,3,3,1,2352.2,1,4,3,1,5,3010,1,5,3,1,5,3150,1,6,1,100,190,2,200,150,1,3.86128045227583,9.24803117028284,1.84634370556471,4.42621351775797,0.668585814648948,1.60128817623945,0.882882700176589,2.11987242086402,1.69459152098121,4.06135518324204,3.47570441423066,8.32117539579421,"019c7770ceaa0679481163b3e816757cf97b120cc039ce225cbfc2b7d9bdee94",20,75,23,46.875,19,54.1666666666667,22,53.5714285714286,8.81,13.85,9.32,67.1821305841924,38.0692167577413,66.015625,17
"Male",25,"datamatik",1,1,0,0,0,"Active",2,10,1,1,1,4,5,4,5,2,4,4,2,5,3,5,4,2,4,5,5,5,4,4,5,4,5,5,5,4,4,2,4,4,1,4,5,4,5,3,4,2,3,4,3,3,5,3,3,3,4,4,4,5,2,4,5,4,3,2,3,4,4,3,10,0,7,1,1,1,3,1,2,3,3,5,2,2,1,1,1,1,4,4,2,4,10,1,1,2,2,1,10,10,0,"datalogi",188.75,2,3,1,"Neutral",2221,1,1,2,3,2,9090,1,2,2,2,4,6930,1,3,2,5,1,1510,1,4,2,5,1,1440,1,5,2,5,2,1460,1,6,2,0,188.75,1,65,48.75,1,1.08442721852396,4.61829763706769,0.239070470174226,0.950469758828094,0.743813241404464,3.15194836440828,0.508592606673985,2.09637172298056,0.89391379701676,3.79452921417525,0.865788230568891,3.64147628281292,"ce1d0bef282bcb04698d041666905747347e2d034af9f4da63e888c8caec6c7d",22,85,30,68.75,27,87.5,29,78.5714285714286,10.69,22.63,10.74,83.3333333333333,78.0510018214936,79.8828125,17
"Male",24,"økonomi",0,1,1,0,0,"Inactive",2,5,1,1,0,3,4,2,4,4,1,3,1,5,4,4,3,4,1,4,3,1,2,3,4,5,5,3,3,3,4,3,3,3,3,4,4,3,3,3,4,3,3,3,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,9,1,1,3,1,4,1,1,3,1,4,1,1,3,1,4,3,3,3,5,1,1,3,2,4,5,5,0,"økonomi",190,6,3,3,"Fear",5970,1,1,6,3,2,1052,1,2,6,3,2,1302,1,3,6,4,2,1110,1,4,6,3,3,1930,1,5,6,3,1,3280,1,6,2,100,190,3,200,150,1,3.22582508641404,8.34925306028644,0.753388896459864,1.89846384228612,0.556008452741328,1.43745695138331,0.517966824051095,1.3383175200456,0.376607382557569,0.935262818805285,1.63373105541984,4.20274529346715,"dd354a8e1425c250fd8425edc11288c90a9c7a136688640d2ae244cc08746d55",9,20,30,68.75,20,58.3333333333333,21,50,3.06,21.42,7.68,17.7835051546392,72.5409836065574,50,24
"Female",28,"jura",2,1,0,0,0,"Active",4,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,3,3,3,3,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,3,1,1,1,2,2,3,3,3,4,3,3,3,8,9,8,10,3,3,2,4,3,4,4,2,4,2,4,4,2,4,3,2,2,2,7,3,2,3,3,2,10,7,0,"jura",123.75,1,4,2,"Neutral",1460,1,1,1,1,3,6930,1,2,1,2,4,9090,1,3,1,4,1,1440,1,4,1,3,3,1510,1,5,1,4,1,2221,1,6,1,65,123.75,1,65,48.75,1,5.1178838481479,8.61976248888431,1.54131083750639,2.60002388107822,1.20559862430649,2.11502129805715,1.0530012800979,1.67506500002183,0.910150363839184,1.50512815279391,0.869538642481858,1.34759521052383,"f88886ad6034532dbd59f44bfd457e0a19033e2c56d12f243e14bf89eb58e6d2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"Female",22,"økonomi",0,1,0,1,0,"Inactive",3,6,1,1,1,3,4,4,3,2,4,3,4,4,2,5,2,3,1,3,2,5,2,2,2,5,5,2,3,4,5,4,5,5,3,2,2,1,4,2,5,4,5,5,1,3,3,1,2,3,5,4,5,5,1,1,2,3,3,3,3,4,3,3,8,5,7,7,1,2,1,1,3,1,4,1,2,3,1,2,1,1,2,4,4,3,99,2,3,4,4,1,8,5,0,"ha jur",133.75,6,5,1,"Joy",1463,1,1,6,5,1,2091,1,2,6,4,1,2370,1,3,6,4,1,2050,1,4,6,3,1,1670,1,5,6,4,1,2341,1,6,2,100,133.75,3,125,93.75,1,0.516801271541639,2.7203169737649,0.689959013420101,3.63581765294959,0.235335418177664,1.25741492415158,0.151919192055938,0.81652325962166,0.333479632245514,1.75184585024433,0.426455837185566,2.26155540902207,"1b946568e0a8f54f0a4dec3305c9bcb951c31e4dae3c39ad2905cf3230340d21",19,70,21,40.625,16,41.6666666666667,20,46.4285714285714,9.34,16.29,5.54,71.7353951890034,49.1803278688524,29.1015625,20
